Sample,"Volt avg 1","Curr avg 1"
555,5.00028,0.00094593
556,5.00024,0.000674935
557,5.00027,0.000858916
558,5.00012,0.00084095
559,5.00022,0.000896905
560,5.00018,0.000699807
561,5.00016,0.000866224
562,5.00011,0.000678464
563,5.0002,0.000775423
564,5.00006,0.0009654
565,5.00023,0.0006673
566,5.00009,0.000959098
567,5.00019,0.000967462
568,5.00011,0.000691133
569,5.00023,0.000664863
570,5.00008,0.000681131
571,5.00038,0.000939746
572,5.00025,0.000731907
573,4.99998,0.00127943
574,5.00017,0.000369165
575,5.00005,0.000671651
576,5.00021,0.00094597
577,5.00009,0.000675365
578,5.00002,0.000969305
579,5.00021,0.000666894
580,5.00023,0.00101231
581,5.00024,0.000656602
582,5.00007,0.000943057
583,4.99994,0.000677121
584,5.00014,0.0010062
585,5.0002,0.00066063
586,5.00019,0.000957824
587,5.00018,0.000656001
588,5.00029,0.00100955
589,5.00018,0.000674004
590,5.00004,0.000713318
591,5.00036,0.000917677
592,5.00023,0.000662323
593,5.0001,0.000955568
594,5.00013,0.000665519
595,5.00018,0.000959062
596,5.00028,0.000673999
597,5.00036,0.000951686
598,5.00018,0.000670963
599,5.00024,0.000861677
600,4.99998,0.00105537
601,5.00019,0.000673874
602,5.00017,0.000662046
603,4.99994,0.000944917
604,5.00019,0.000675657
605,5.00013,0.000950917
606,5.00017,0.000667017
607,5.00009,0.000857857
608,5.00016,0.000742774
609,5.00003,0.000846352
610,5.00031,0.000823471
611,5.00013,0.000667013
612,5.00013,0.000951024
613,5.00034,0.000673303
614,5.00019,0.000948259
615,5.00005,0.000672748
616,5.00008,0.000956342
617,5.00015,0.000698281
618,5.00014,0.00072926
619,4.99998,0.000949901
620,5.0002,0.000665878
621,5.00019,0.000949541
622,5.00009,0.000724373
623,5.00012,0.000957351
624,5.00022,0.000683319
625,5.00017,0.000947861
626,5.00019,0.000728088
627,5.00027,0.000934999
628,5.00021,0.000670447
629,5.00012,0.000960813
630,5.00006,0.000712129
631,5.00009,0.000707552
632,5.00023,0.000878698
633,5.0002,0.000679216
634,5.00008,0.000931577
635,5.00013,0.000676694
636,5.00024,0.000941394
637,5.00024,0.000678634
638,5.00008,0.000959062
639,5.00002,0.000677469
640,5.00026,0.00113009
641,5.0001,0.000681346
642,5.00016,0.000777931
643,5.00016,0.000666422
644,5.00026,0.00094141
645,5.00033,0.000681145
646,5.00002,0.000962802
647,5.00024,0.000682289
648,5.00029,0.000956541
649,5.00005,0.00084194
650,5.0002,0.000695582
651,5.00008,0.000786533
652,5.00021,0.000672685
653,5.00016,0.000942592
654,5.00027,0.000662206
655,5.00016,0.000958799
656,5.00016,0.000679052
657,5.00019,0.0011547
658,5.00006,0.000672775
659,5.00016,0.000778705
660,5.00002,0.000683015
661,5.00023,0.000938162
662,5.00015,0.000673028
663,5.00015,0.000963274
664,5.00032,0.000675549
665,5.00026,0.000956459
666,5.00007,0.000844767
667,5.00017,0.000691578
668,5.00029,0.000777755
669,5.00016,0.000678679
670,5.00014,0.000936958
671,5.00029,0.000664662
672,5.00009,0.000976452
673,5.00007,0.000686046
674,5.00018,0.000958095
675,5.00014,0.000658007
676,5.00023,0.000939666
677,5.00011,0.000670062
678,5.00011,0.000861551
679,5.00014,0.000915853
680,5.00031,0.000710237
681,4.99998,0.000958031
682,5.00003,0.00067956
683,5.00019,0.00085588
684,5.00006,0.000674009
685,5.00009,0.000882092
686,5.00043,0.000846243
687,5.0001,0.000838062
688,5.00011,0.000782393
689,5.00015,0.000660657
690,5.00018,0.000955112
691,5.00014,0.000968818
692,5.00009,0.000679328
693,5.00017,0.000718148
