Sample,"Volt avg 1","Curr avg 1"
554,5.00016,5.70007e-005
555,5.00023,5.65369e-005
556,5.00012,0.00242238
557,5.00018,5.68579e-005
558,5.00021,0.00250786
559,5.00009,5.6498e-005
560,5.00016,5.69333e-005
561,5.00025,0.00270244
562,5.0002,5.69611e-005
563,4.99992,0.00259405
564,5.00031,-8.01567e-006
565,5.00011,5.67923e-005
566,5.00011,0.00248305
567,5.00024,5.69346e-005
568,5.00022,5.70331e-005
569,5.0001,0.00262011
570,5.00009,5.68504e-005
571,5.00019,0.00256733
572,5.00031,2.95707e-005
573,5.00013,5.70299e-005
574,5.00002,0.00275495
575,5.00018,5.73101e-005
576,5.00023,5.67147e-005
577,5.00012,0.00227116
578,5.00018,5.70102e-005
579,5.00022,0.00254645
580,5.00019,5.67208e-005
581,5.00013,5.66491e-005
582,5.00023,0.00248657
583,5.00006,5.69392e-005
584,5.00021,0.00252383
585,5.00026,5.19801e-005
586,5.0003,5.66613e-005
587,5.00015,0.00247371
588,5.00024,5.71341e-005
589,4.99948,0.0012428
590,5.00081,0.00131601
591,5.00007,5.7032e-005
592,5.00006,0.00250446
593,5.00016,5.66255e-005
594,5.00021,5.70011e-005
595,5.00008,0.00251741
596,5.00018,5.68307e-005
597,5.00006,0.00248284
598,5.00026,5.46972e-005
599,5.00014,5.68054e-005
600,5.00028,0.00247595
601,5.00008,5.69175e-005
602,5.00016,0.00257179
603,5.00021,2.72054e-005
604,5.00019,5.64067e-005
605,5.00018,0.0025259
606,5.0001,5.68944e-005
607,5.00021,5.66245e-005
608,5.00023,0.0025181
609,5.00013,5.69886e-005
610,5.00032,0.00248079
611,5.00023,5.64355e-005
612,5.00015,5.69612e-005
613,5.00026,0.00253212
614,5.00025,5.69686e-005
615,5.00003,0.0025516
616,5.00032,-9.79124e-007
617,5.00019,5.67339e-005
618,5.00019,0.0025552
619,5.00021,5.70056e-005
620,5.00019,5.6533e-005
621,5.00026,0.0025033
622,5.00022,5.67327e-005
623,5.00015,0.00252894
624,5.0002,5.48782e-005
625,5.00015,5.66145e-005
626,5.00029,0.00259169
627,5.0003,5.69026e-005
628,5.0004,5.69606e-005
629,5.00019,0.00240569
630,5.00015,5.67549e-005
631,5.00006,0.00249927
632,5.00006,5.70555e-005
633,5.00024,5.66897e-005
634,5.00002,0.00251935
635,5.00025,5.68873e-005
636,5.00029,0.00246672
637,5.00009,5.66582e-005
